topo,z,b,theta,L,net_realization,rho_mean,rho_std,seconds
BA,16,1.5,0.3,3,13,0.5300541000000001,0.4413911334371813,40.03556180000305
BA,16,1.5,0.3,4,13,0.5397154,0.44703796742111296,40.60314989089966
BA,16,1.7,0.3,1,13,0.0365588,0.0459834135727001,3.835829973220825
BA,16,1.7,0.3,2,13,0.20309829999999998,0.3648508125332486,14.21241021156311
BA,16,1.7,0.3,3,13,0.3505826,0.4591113349461109,32.45806908607483
BA,16,1.7,0.3,4,13,0.3434264,0.45373704585458796,30.802284002304077
BA,16,1.5,0.3,1,14,0.15810300000000002,0.11538169368393643,5.845374822616577
BA,16,1.5,0.3,2,14,0.5076072,0.4369804803468939,15.041969060897827
BA,16,1.5,0.3,3,14,0.6037674,0.4362329068808278,37.18293309211731
BA,16,1.5,0.3,4,14,0.6430017000000001,0.43073721119868696,36.435893058776855
BA,16,1.7,0.3,1,14,0.038415200000000004,0.046161984566865356,3.9081549644470215
BA,16,1.7,0.3,2,14,0.2816402,0.41910848543015156,13.519589185714722
BA,16,1.7,0.3,3,14,0.43451090000000003,0.4753757906834011,30.710090160369873
BA,16,1.7,0.3,4,14,0.45036940000000003,0.4811220760915744,32.11223793029785
BA,16,1.5,0.3,1,15,0.1280792,0.07898183734034403,5.139294147491455
BA,16,1.5,0.3,2,15,0.5256828,0.43879820805707603,16.262396812438965
BA,16,1.5,0.3,3,15,0.7570581,0.40338086585605143,32.08185124397278
BA,16,1.5,0.3,4,15,0.7635183999999999,0.3886090709435851,36.271095752716064
BA,16,1.7,0.3,1,15,0.0309266,0.03763237675516156,3.7548818588256836
BA,16,1.7,0.3,2,15,0.2609173,0.4187049408408689,12.544700145721436
BA,16,1.7,0.3,3,15,0.4598272,0.48232370377621303,30.79616689682007
BA,16,1.7,0.3,4,15,0.5086343999999999,0.48532364424086355,30.825773000717163
BA,16,1.5,0.3,1,16,0.1620074,0.09814504515318749,5.280717134475708
BA,16,1.5,0.3,2,16,0.4429674,0.4173808392184613,16.533892154693604
BA,16,1.5,0.3,3,16,0.5201703000000001,0.4319633562799001,44.49131798744202
BA,16,1.5,0.3,4,16,0.5528654000000001,0.44533030903849696,40.0412700176239
BA,16,1.7,0.3,1,16,0.0370953,0.04544140225942671,3.8661937713623047
BA,16,1.7,0.3,2,16,0.2726585,0.41318889913993906,13.187633991241455
BA,16,1.7,0.3,3,16,0.39739470000000005,0.46559140537655463,31.230759859085083
BA,16,1.7,0.3,4,16,0.3674549,0.45838277056241405,30.943646907806396
BA,16,1.5,0.3,1,17,0.10130320000000001,0.06768529628428104,4.520179986953735
BA,16,1.5,0.3,2,17,0.4271455,0.42720090174207553,15.701029062271118
BA,16,1.5,0.3,3,17,0.6205390999999999,0.4502410003028681,34.35418701171875
BA,16,1.5,0.3,4,17,0.622715,0.4476706991458535,36.100220918655396
BA,16,1.7,0.3,1,17,0.0247787,0.034597444194009126,3.6617119312286377
BA,16,1.7,0.3,2,17,0.17863519999999997,0.36161764743765407,12.50137710571289
BA,16,1.7,0.3,3,17,0.35857710000000004,0.4636962063032109,29.326013803482056
BA,16,1.7,0.3,4,17,0.3544272,0.4665031215807737,31.52876305580139
BA,16,1.5,0.3,1,18,0.10944100000000001,0.05859136416354765,4.972110748291016
BA,16,1.5,0.3,2,18,0.5104616,0.4475055394244813,15.980931997299194
BA,16,1.5,0.3,3,18,0.6793776,0.4307728222369886,38.16068887710571
BA,16,1.5,0.3,4,18,0.6646312999999999,0.4411097455091435,33.99317789077759
BA,16,1.7,0.3,1,18,0.026544099999999994,0.03597912680775459,3.6425092220306396
BA,16,1.7,0.3,2,18,0.29093539999999996,0.4344449135877443,12.119842052459717
BA,16,1.7,0.3,3,18,0.4556075,0.48579402761813006,29.224730014801025
BA,16,1.7,0.3,4,18,0.4962191,0.4873180570463444,31.13284397125244
BA,16,1.5,0.3,1,19,0.16801660000000002,0.215124790217448,5.803372859954834
BA,16,1.5,0.3,2,19,0.4503973,0.4381440972595015,17.918837547302246
BA,16,1.5,0.3,3,19,0.5993504000000001,0.4450176488973683,39.67004084587097
BA,16,1.5,0.3,4,19,0.5667295,0.4455559738609525,41.597261905670166
BA,16,1.7,0.3,1,19,0.022335700000000003,0.039199623561761904,3.799636125564575
BA,16,1.7,0.3,2,19,0.1920641,0.3692909874424944,13.774742841720581
BA,16,1.7,0.3,3,19,0.315729,0.4512890740048574,31.00956106185913
BA,16,1.7,0.3,4,19,0.34738709999999995,0.4614390144090309,30.77295184135437
BA,16,1.5,0.3,1,20,0.10112210000000003,0.06510108789444614,5.2942421436309814
BA,16,1.5,0.3,2,20,0.4692233,0.437656018880967,15.504334688186646
BA,16,1.5,0.3,3,20,0.6515493000000001,0.44879511616937734,33.32718896865845
BA,16,1.5,0.3,4,20,0.6863271000000001,0.4278454633340705,33.31296396255493
BA,16,1.7,0.3,1,20,0.017900899999999997,0.030393797616047467,3.8258349895477295
BA,16,1.7,0.3,2,20,0.18815870000000004,0.37059459640714093,12.258756160736084
BA,16,1.7,0.3,3,20,0.3865254,0.4733458755176128,30.87142825126648
BA,16,1.7,0.3,4,20,0.4041901,0.4795530828676515,31.675836086273193
BA,16,1.5,0.3,1,21,0.1512493,0.16091020333051814,5.874125003814697
BA,16,1.5,0.3,2,21,0.47436300000000003,0.43747377811288707,18.85795521736145
BA,16,1.5,0.3,3,21,0.6667774999999999,0.42906156547096347,38.28434896469116
BA,16,1.5,0.3,4,21,0.657526,0.43767295924761634,37.89092707633972
BA,16,1.7,0.3,1,21,0.0232276,0.03880373368269053,4.013581037521362
BA,16,1.7,0.3,2,21,0.18255720000000003,0.3603291848080087,13.605193853378296
BA,16,1.7,0.3,3,21,0.3577742,0.4641919159057844,29.861988067626953
BA,16,1.7,0.3,4,21,0.41724369999999994,0.4791935309289468,31.236315965652466
BA,16,1.5,0.3,1,22,0.1202429,0.05216078160811719,4.914516925811768
BA,16,1.5,0.3,2,22,0.6528715999999999,0.4380830689543763,14.669154167175293
BA,16,1.5,0.3,3,22,0.8312801000000001,0.35079711473162134,32.02164626121521
BA,16,1.5,0.3,4,22,0.8618036000000001,0.31920646796857,29.936835765838623
BA,16,1.7,0.3,1,22,0.030387000000000004,0.03625280315180658,3.7192118167877197
BA,16,1.7,0.3,2,22,0.2033471,0.36416069925987954,13.144057989120483
BA,16,1.7,0.3,3,22,0.5383476,0.4836348297170024,29.404099941253662
BA,16,1.7,0.3,4,22,0.5709512,0.47754996744490125,30.6526780128479
BA,16,1.5,0.3,1,23,0.1410263,0.09924086581538817,5.404677867889404
BA,16,1.5,0.3,2,23,0.5632772,0.4456264858591234,16.958937168121338
BA,16,1.5,0.3,3,23,0.6744165,0.42077486279284004,39.20412802696228
BA,16,1.5,0.3,4,23,0.6895243999999999,0.41958463344704233,36.24586796760559
BA,16,1.7,0.3,1,23,0.0257254,0.03768865382460762,3.8408892154693604
BA,16,1.7,0.3,2,23,0.2901902,0.4247106184072142,13.611346960067749
BA,16,1.7,0.3,3,23,0.46244909999999995,0.4802338575544274,32.37545704841614
BA,16,1.7,0.3,4,23,0.4915695,0.4822577266775012,31.27336096763611
BA,16,1.5,0.3,1,24,0.1073371,0.05733325337018736,5.245652198791504
BA,16,1.5,0.3,2,24,0.34508999999999995,0.4058225921993427,16.728162050247192
BA,16,1.5,0.3,3,24,0.5643958,0.447916907924231,37.76131796836853
BA,16,1.5,0.3,4,24,0.6503536,0.44114816608417895,35.29818916320801
BA,16,1.7,0.3,1,24,0.031073800000000006,0.037864249997040536,3.8956899642944336
BA,16,1.7,0.3,2,24,0.15825340000000002,0.32874465341343456,13.959244012832642
BA,16,1.7,0.3,3,24,0.3135871,0.44212725744101455,31.266484022140503
BA,16,1.7,0.3,4,24,0.3469411,0.46141383657801854,31.90593194961548
BA,16,1.5,0.3,1,25,0.1160798,0.05208791629737189,4.965105056762695
BA,16,1.5,0.3,2,25,0.4393997,0.4343858958298124,14.928337097167969
BA,16,1.5,0.3,3,25,0.7615542000000001,0.3943671835984246,31.71177387237549
BA,16,1.5,0.3,4,25,0.7718029,0.39837664199785217,31.5401668548584
BA,16,1.7,0.3,1,25,0.026269999999999998,0.035199286953292136,3.779088258743286
BA,16,1.7,0.3,2,25,0.15715500000000002,0.3291529594798495,14.018513917922974
BA,16,1.7,0.3,3,25,0.3940009,0.46772155747566807,30.266567945480347
BA,16,1.7,0.3,4,25,0.48677780000000004,0.48639624988291347,30.847226858139038
BA,16,1.5,0.3,1,26,0.1054185,0.05777693911663086,5.2891151905059814
BA,16,1.5,0.3,2,26,0.4720908000000001,0.45388109204784616,15.04245400428772
BA,16,1.5,0.3,3,26,0.6914631999999998,0.4232153703956787,34.93008589744568
BA,16,1.5,0.3,4,26,0.689889,0.43545201399920014,34.307305097579956
BA,16,1.7,0.3,1,26,0.0251568,0.03375392190845413,3.713148832321167
BA,16,1.7,0.3,2,26,0.21009,0.38579442614486337,12.811405181884766
BA,16,1.7,0.3,3,26,0.4242734,0.4831408269951271,29.750881910324097
BA,16,1.7,0.3,4,26,0.4520051,0.4888530663561889,30.137852907180786
BA,16,1.5,0.3,1,27,0.1613757,0.12040939033698009,5.618147134780884
BA,16,1.5,0.3,2,27,0.46120979999999995,0.394925166927466,19.424844980239868
BA,16,1.5,0.3,3,27,0.7065844,0.3977999111002333,33.26533508300781
BA,16,1.5,0.3,4,27,0.6942562000000001,0.4251953356756911,35.52041816711426
BA,16,1.7,0.3,1,27,0.04834720000000001,0.05852880925914118,3.9421329498291016
BA,16,1.7,0.3,2,27,0.19180870000000003,0.3449608612074123,14.076743841171265
BA,16,1.7,0.3,3,27,0.3793921999999999,0.46009293973840903,33.36920380592346
BA,16,1.7,0.3,4,27,0.4222092,0.47579883612291357,33.66718101501465
BA,16,1.5,0.3,1,28,0.10481650000000002,0.05807277613503855,4.668349981307983
BA,16,1.5,0.3,2,28,0.48254600000000003,0.4401138794687235,15.348499774932861
BA,16,1.5,0.3,3,28,0.6327086999999999,0.43614135192608033,35.83532118797302
BA,16,1.5,0.3,4,28,0.6452907,0.444104268729254,37.84707522392273
BA,16,1.7,0.3,1,28,0.027732699999999996,0.0379040700315889,3.6214311122894287
BA,16,1.7,0.3,2,28,0.16832840000000002,0.35246622744359946,12.700314044952393
BA,16,1.7,0.3,3,28,0.3546595,0.46638824515952343,30.49541211128235
BA,16,1.7,0.3,4,28,0.4136414,0.48177966881016093,29.221211194992065
BA,16,1.5,0.3,1,29,0.13255129999999998,0.15155081375835033,5.013011932373047
BA,16,1.5,0.3,2,29,0.4802331,0.4325669723908938,16.75523805618286
BA,16,1.5,0.3,3,29,0.6052986,0.45303079905561583,34.84716081619263
BA,16,1.5,0.3,4,29,0.6332437,0.44082260212556884,35.89664578437805
BA,16,1.7,0.3,1,29,0.027828000000000006,0.03623146776720006,3.5925650596618652
BA,16,1.7,0.3,2,29,0.2390595,0.40736399507762844,13.186010837554932
BA,16,1.7,0.3,3,29,0.3998867,0.4734072306571742,32.18528699874878
BA,16,1.7,0.3,4,29,0.39701349999999996,0.4754507588145415,32.90805792808533
ER,4,1.4,0.3,1,0,0.2299613659531091,0.025826379868711447,4.695920944213867
ER,4,1.4,0.3,2,0,1.0,0.0,3.0529448986053467
ER,4,1.4,0.3,3,0,1.0,0.0,4.737852096557617
ER,4,1.4,0.3,4,0,1.0,0.0,9.67126202583313
ER,4,1.6,0.3,1,0,0.005494801223241591,0.006486212036355907,3.0644989013671875
ER,4,1.6,0.3,2,0,0.9899685015290519,0.09904765642249178,3.044315814971924
ER,4,1.6,0.3,3,0,1.0,0.0,4.718754053115845
ER,4,1.6,0.3,4,0,1.0,0.0,9.710969924926758
ER,4,1.4,0.3,1,1,0.18961946992864423,0.035990461461357155,4.367530822753906
ER,4,1.4,0.3,2,1,1.0,0.0,3.10892391204834
ER,4,1.4,0.3,3,1,1.0,0.0,5.096581935882568
ER,4,1.4,0.3,4,1,1.0,0.0,10.56098985671997
ER,4,1.6,0.3,1,1,0.0012876656472986746,0.003865025562842554,3.0510001182556152
ER,4,1.6,0.3,2,1,0.9601148827726809,0.19638164023171775,3.1639509201049805
ER,4,1.6,0.3,3,1,1.0,0.0,5.0318169593811035
ER,4,1.6,0.3,4,1,1.0,0.0,10.628368854522705
ER,4,1.4,0.3,1,2,0.20263214285714284,0.030208709551147916,4.645830869674683
ER,4,1.4,0.3,2,2,1.0,0.0,3.1021289825439453
ER,4,1.4,0.3,3,2,1.0,0.0,5.118100881576538
ER,4,1.4,0.3,4,2,1.0,0.0,10.867313861846924
ER,4,1.6,0.3,1,2,0.002255102040816326,0.005567573003908061,3.030381202697754
ER,4,1.6,0.3,2,2,0.93,0.25643239997624284,3.1441221237182617
ER,4,1.6,0.3,3,2,1.0,0.0,5.13200306892395
ER,4,1.6,0.3,4,2,1.0,0.0,10.881507158279419
ER,4,1.4,0.3,1,3,0.1862661257606491,0.03324059210880543,4.914983034133911
ER,4,1.4,0.3,2,3,1.0,0.0,3.1141769886016846
ER,4,1.4,0.3,3,3,1.0,0.0,5.016075134277344
ER,4,1.4,0.3,4,3,1.0,0.0,10.414947032928467
ER,4,1.6,0.3,1,3,0.004427180527383367,0.0068754222256248495,3.0224270820617676
ER,4,1.6,0.3,2,3,0.950838032454361,0.21540362288576406,3.1591789722442627
ER,4,1.6,0.3,3,3,1.0,0.0,5.039645195007324
ER,4,1.6,0.3,4,3,1.0,0.0,10.433152914047241
ER,4,1.4,0.3,1,4,0.20149150460593657,0.04557082318221316,5.36957311630249
ER,4,1.4,0.3,2,4,1.0,0.0,3.016784906387329
ER,4,1.4,0.3,3,4,1.0,0.0,4.6084699630737305
ER,4,1.4,0.3,4,4,1.0,0.0,9.387135982513428
ER,4,1.6,0.3,1,4,0.0016550665301944734,0.0059527104877153255,2.9947292804718018
ER,4,1.6,0.3,2,4,0.9704246673490275,0.168575272603659,2.9976887702941895
ER,4,1.6,0.3,3,4,1.0,0.0,4.59569787979126
ER,4,1.6,0.3,4,4,1.0,0.0,9.378132104873657
ER,4,1.4,0.3,1,5,0.22228202479338843,0.03374560934709481,4.55929970741272
ER,4,1.4,0.3,2,5,0.991938326446281,0.08061673553719004,3.004757881164551
ER,4,1.4,0.3,3,5,1.0,0.0,4.544628858566284
ER,4,1.4,0.3,4,5,1.0,0.0,9.253380060195923
ER,4,1.6,0.3,1,5,0.0017271694214876035,0.004443125094124841,3.0197978019714355
ER,4,1.6,0.3,2,5,0.9705471074380165,0.16834562509620946,2.948359251022339
ER,4,1.6,0.3,3,5,1.0,0.0,4.498382091522217
ER,4,1.6,0.3,4,5,1.0,0.0,9.25331997871399
ER,4,1.4,0.3,1,6,0.18663255340793494,0.04040685181035402,4.649899005889893
ER,4,1.4,0.3,2,6,1.0,0.0,3.1165759563446045
ER,4,1.4,0.3,3,6,1.0,0.0,4.961133003234863
ER,4,1.4,0.3,4,6,1.0,0.0,10.362212896347046
ER,4,1.6,0.3,1,6,0.0019096642929806718,0.004713743635727617,3.0828261375427246
ER,4,1.6,0.3,2,6,0.9608136317395727,0.1929583328250779,3.1263339519500732
ER,4,1.6,0.3,3,6,1.0,0.0,4.956493854522705
ER,4,1.6,0.3,4,6,1.0,0.0,10.33115005493164
ER,4,1.4,0.3,1,7,0.20752854230377163,0.04432835884620891,5.166276693344116
ER,4,1.4,0.3,2,7,1.0,0.0,2.978632926940918
ER,4,1.4,0.3,3,7,1.0,0.0,4.5014660358428955
ER,4,1.4,0.3,4,7,1.0,0.0,9.035864114761353
ER,4,1.6,0.3,1,7,0.005212232415902141,0.0058772725436115605,3.05786395072937
ER,4,1.6,0.3,2,7,1.0,0.0,2.9954092502593994
ER,4,1.6,0.3,3,7,1.0,0.0,4.502481937408447
ER,4,1.6,0.3,4,7,1.0,0.0,9.044312000274658
ER,4,1.4,0.3,1,8,0.16846239669421487,0.03875737855852222,4.711574077606201
ER,4,1.4,0.3,2,8,1.0,0.0,2.929699182510376
ER,4,1.4,0.3,3,8,1.0,0.0,4.44173789024353
ER,4,1.4,0.3,4,8,1.0,0.0,8.90342402458191
ER,4,1.6,0.3,1,8,0.002850929752066116,0.004549872883679234,2.9807350635528564
ER,4,1.6,0.3,2,8,0.9802025826446281,0.1392875122191268,2.9203498363494873
ER,4,1.6,0.3,3,8,1.0,0.0,4.4245758056640625
ER,4,1.6,0.3,4,8,1.0,0.0,8.914812803268433
ER,4,1.4,0.3,1,9,0.19634527918781725,0.041181723132104685,4.6740288734436035
ER,4,1.4,0.3,2,9,0.9998272081218273,0.0012420377810650298,2.9963221549987793
ER,4,1.4,0.3,3,9,0.9999060913705584,0.0009390862944162583,4.681056022644043
ER,4,1.4,0.3,4,9,0.9999060913705584,0.0009390862944162583,9.585453748703003
ER,4,1.6,0.3,1,9,0.005522741116751269,0.00873945187905655,3.0669760704040527
ER,4,1.6,0.3,2,9,0.9898349238578681,0.09885346781982897,3.0487711429595947
ER,4,1.6,0.3,3,9,0.9999060913705584,0.0009390862944162583,4.695112943649292
ER,4,1.6,0.3,4,9,0.9999060913705584,0.0009390862944162583,9.568934202194214
ER,4,1.4,0.3,1,10,0.2331321792260692,0.04054767462602585,4.594695091247559
ER,4,1.4,0.3,2,10,0.9997088594704684,0.0017768782924858905,2.957550287246704
ER,4,1.4,0.3,3,10,1.0,0.0,4.52583384513855
ER,4,1.4,0.3,4,10,0.9998844195519347,0.0011558044806517568,9.176167964935303
ER,4,1.6,0.3,1,10,0.002542057026476579,0.0065427526118817005,3.06231689453125
ER,4,1.6,0.3,2,10,0.9994793279022403,0.0023950268106401103,2.980093002319336
ER,4,1.6,0.3,3,10,0.9998218940936863,0.0013085212474774944,4.560352087020874
ER,4,1.6,0.3,4,10,1.0,0.0,9.154951095581055
ER,4,1.4,0.3,1,11,0.19195362614913172,0.034582068482628896,4.507551908493042
ER,4,1.4,0.3,2,11,1.0,0.0,3.057034969329834
ER,4,1.4,0.3,3,11,1.0,0.0,4.846292972564697
ER,4,1.4,0.3,4,11,1.0,0.0,10.062659978866577
ER,4,1.6,0.3,1,11,0.0008118488253319714,0.0031426263558690733,3.005495071411133
ER,4,1.6,0.3,2,11,0.9212739530132787,0.26836602365010637,3.0900468826293945
ER,4,1.6,0.3,3,11,1.0,0.0,4.796760082244873
ER,4,1.6,0.3,4,11,1.0,0.0,10.092516899108887
ER,4,1.4,0.3,1,12,0.2052130612244898,0.04625557093728148,4.355698823928833
ER,4,1.4,0.3,2,12,0.9997633673469388,0.0016702872938268248,2.968165874481201
ER,4,1.4,0.3,3,12,1.0,0.0,4.56843638420105
ER,4,1.4,0.3,4,12,1.0,0.0,9.48340916633606
ER,4,1.6,0.3,1,12,0.005243877551020408,0.008214385840306223,3.066689968109131
ER,4,1.6,0.3,2,12,0.9800365306122449,0.13699625750785793,3.009139060974121
ER,4,1.6,0.3,3,12,1.0,0.0,4.610468149185181
ER,4,1.6,0.3,4,12,1.0,0.0,9.4928719997406
ER,4,1.4,0.3,1,13,0.25113169734151325,0.03633325170667336,4.740193128585815
ER,4,1.4,0.3,2,13,1.0,0.0,2.894847869873047
ER,4,1.4,0.3,3,13,1.0,0.0,4.403719902038574
ER,4,1.4,0.3,4,13,1.0,0.0,8.9115629196167
ER,4,1.6,0.3,1,13,0.004766053169734151,0.006019339089434886,3.0576910972595215
ER,4,1.6,0.3,2,13,1.0,0.0,2.9083733558654785
ER,4,1.6,0.3,3,13,1.0,0.0,4.414515972137451
ER,4,1.6,0.3,4,13,1.0,0.0,8.92167592048645
ER,4,1.4,0.3,1,14,0.21054685598377287,0.03212959239835025,4.5220630168914795
ER,4,1.4,0.3,2,14,1.0,0.0,3.032896041870117
ER,4,1.4,0.3,3,14,1.0,0.0,4.725311040878296
ER,4,1.4,0.3,4,14,1.0,0.0,9.717486143112183
ER,4,1.6,0.3,1,14,0.006578194726166328,0.00872094586643677,3.0531089305877686
ER,4,1.6,0.3,2,14,0.9606835699797159,0.19358589320701486,3.056165933609009
ER,4,1.6,0.3,3,14,1.0,0.0,4.724409818649292
ER,4,1.6,0.3,4,14,1.0,0.0,9.800002098083496
ER,4,1.4,0.3,1,15,0.24587274590163932,0.027971811327037747,4.501817941665649
ER,4,1.4,0.3,2,15,1.0,0.0,2.9415597915649414
ER,4,1.4,0.3,3,15,1.0,0.0,4.570013046264648
ER,4,1.4,0.3,4,15,1.0,0.0,9.37818694114685
ER,4,1.6,0.3,1,15,0.004837192622950819,0.00839170270504412,3.020197868347168
ER,4,1.6,0.3,2,15,0.9800427254098361,0.13997105930677112,2.9743459224700928
ER,4,1.6,0.3,3,15,1.0,0.0,4.570336103439331
ER,4,1.6,0.3,4,15,1.0,0.0,9.384894847869873
ER,4,1.4,0.3,1,16,0.18628329918032788,0.03460296319165386,4.771452903747559
ER,4,1.4,0.3,2,16,1.0,0.0,3.036597967147827
ER,4,1.4,0.3,3,16,1.0,0.0,4.780055999755859
ER,4,1.4,0.3,4,16,1.0,0.0,10.01641583442688
ER,4,1.6,0.3,1,16,0.0020941598360655735,0.004400845716667596,3.0155527591705322
ER,4,1.6,0.3,2,16,0.9504881147540984,0.21691306383630501,3.1027672290802
ER,4,1.6,0.3,3,16,1.0,0.0,4.755580902099609
ER,4,1.6,0.3,4,16,1.0,0.0,9.93294882774353
ER,4,1.4,0.3,1,17,0.2463656994818653,0.021076764500223777,4.417328834533691
ER,4,1.4,0.3,2,17,0.9978750259067357,0.005254316315116565,3.0067031383514404
ER,4,1.4,0.3,3,17,0.9988715025906737,0.0038739443876825634,4.800306797027588
ER,4,1.4,0.3,4,17,0.9989887046632125,0.00373652899935018,10.072105884552002
ER,4,1.6,0.3,1,17,0.007026217616580311,0.009726665913031533,3.0502467155456543
ER,4,1.6,0.3,2,17,0.9872774093264247,0.09990157857859934,3.044297933578491
ER,4,1.6,0.3,3,17,0.9991286010362695,0.003490134995111039,4.8039350509643555
ER,4,1.6,0.3,4,17,0.9989677720207254,0.0038156277666831833,10.066895961761475
ER,4,1.4,0.3,1,18,0.1659232271325796,0.05258550614067799,4.6166157722473145
ER,4,1.4,0.3,2,18,1.0,0.0,2.959689140319824
ER,4,1.4,0.3,3,18,1.0,0.0,4.5681471824646
ER,4,1.4,0.3,4,18,1.0,0.0,9.284558296203613
ER,4,1.6,0.3,1,18,0.0045532374100719425,0.006368543993501424,3.0286831855773926
ER,4,1.6,0.3,2,18,0.9616617677286742,0.18883201651788845,2.967205047607422
ER,4,1.6,0.3,3,18,1.0,0.0,4.551135063171387
ER,4,1.6,0.3,4,18,1.0,0.0,9.30631685256958
ER,4,1.4,0.3,1,19,0.2208855249745158,0.038400595121448236,4.482316970825195
ER,4,1.4,0.3,2,19,0.9998645259938838,0.0010100889416979353,2.9537909030914307
ER,4,1.4,0.3,3,19,1.0,0.0,4.507586240768433
ER,4,1.4,0.3,4,19,0.9999033639143731,0.0009663608562689443,9.15142035484314
ER,4,1.6,0.3,1,19,0.006062385321100917,0.007788367151538067,3.062246084213257
ER,4,1.6,0.3,2,19,0.9901576962283383,0.09728618156023837,2.98209285736084
ER,4,1.6,0.3,3,19,0.9999033639143731,0.0009663608562689443,4.477691888809204
ER,4,1.6,0.3,4,19,0.9999033639143731,0.0009663608562689443,9.170457124710083
ER,4,1.4,0.3,1,20,0.23746138917262513,0.02504079425953716,4.474255084991455
ER,4,1.4,0.3,2,20,1.0,0.0,2.966919183731079
ER,4,1.4,0.3,3,20,1.0,0.0,4.582291126251221
ER,4,1.4,0.3,4,20,1.0,0.0,9.51474118232727
ER,4,1.6,0.3,1,20,0.0028416751787538304,0.007626077239327738,3.007524251937866
ER,4,1.6,0.3,2,20,0.9801791624106231,0.13945065197520773,2.9943530559539795
ER,4,1.6,0.3,3,20,1.0,0.0,4.6364171504974365
ER,4,1.6,0.3,4,20,1.0,0.0,9.518513917922974
ER,4,1.4,0.3,1,21,0.20953153061224486,0.03784975427142467,4.51516580581665
ER,4,1.4,0.3,2,21,1.0,0.0,3.000297784805298
ER,4,1.4,0.3,3,21,1.0,0.0,4.665610074996948
ER,4,1.4,0.3,4,21,1.0,0.0,9.780271291732788
ER,4,1.6,0.3,1,21,0.0039702040816326535,0.009924274034315209,3.051705837249756
ER,4,1.6,0.3,2,21,0.9713453061224491,0.16382029162094974,3.034559965133667
ER,4,1.6,0.3,3,21,1.0,0.0,4.674061059951782
ER,4,1.6,0.3,4,21,1.0,0.0,9.814275741577148
ER,4,1.4,0.3,1,22,0.1910494918699187,0.02852798263629511,4.799155950546265
ER,4,1.4,0.3,2,22,1.0,0.0,3.071861982345581
ER,4,1.4,0.3,3,22,1.0,0.0,4.752316951751709
ER,4,1.4,0.3,4,22,1.0,0.0,10.080640077590942
ER,4,1.6,0.3,1,22,0.003428760162601626,0.006663518730318674,3.0046467781066895
ER,4,1.6,0.3,2,22,0.97,0.1714466079977653,3.081993818283081
ER,4,1.6,0.3,3,22,1.0,0.0,4.821412801742554
ER,4,1.6,0.3,4,22,1.0,0.0,10.094027042388916
ER,4,1.4,0.3,1,23,0.2387222564102564,0.02714270364994769,4.932234048843384
ER,4,1.4,0.3,2,23,1.0,0.0,2.984598159790039
ER,4,1.4,0.3,3,23,1.0,0.0,4.728716135025024
ER,4,1.4,0.3,4,23,1.0,0.0,9.998899936676025
ER,4,1.6,0.3,1,23,0.004548307692307693,0.00781260478583192,3.0254151821136475
ER,4,1.6,0.3,2,23,1.0,0.0,3.0117101669311523
ER,4,1.6,0.3,3,23,1.0,0.0,4.710615158081055
ER,4,1.6,0.3,4,23,1.0,0.0,9.938436031341553
ER,4,1.4,0.3,1,24,0.16029390243902436,0.05143812371784909,4.4306371212005615
ER,4,1.4,0.3,2,24,1.0,0.0,3.024543046951294
ER,4,1.4,0.3,3,24,1.0,0.0,4.687732934951782
ER,4,1.4,0.3,4,24,1.0,0.0,9.899412870407104
ER,4,1.6,0.3,1,24,0.0016889227642276428,0.003790982071163301,3.0164589881896973
ER,4,1.6,0.3,2,24,0.9600882113821138,0.19651356261799108,3.0693111419677734
ER,4,1.6,0.3,3,24,1.0,0.0,4.707180976867676
ER,4,1.6,0.3,4,24,1.0,0.0,9.96829080581665
ER,4,1.4,0.3,1,25,0.18139201213346812,0.046316030541572004,4.983055114746094
ER,4,1.4,0.3,2,25,0.9995645096056623,0.002200437895856199,3.0935211181640625
ER,4,1.4,0.3,3,25,0.9998835187057634,0.0011648129423660555,4.799987077713013
ER,4,1.4,0.3,4,25,0.9998685540950456,0.0013144590495450027,10.18835997581482
ER,4,1.6,0.3,1,25,0.001161375126390293,0.0037405621959446605,3.0307581424713135
ER,4,1.6,0.3,2,25,0.9397979777553084,0.23824007851677717,3.1018052101135254
ER,4,1.6,0.3,3,25,0.9998834175935287,0.001165824064711851,4.789792060852051
ER,4,1.6,0.3,4,25,1.0,0.0,10.29828929901123
ER,4,1.4,0.3,1,26,0.2062570990806946,0.09079935542601865,4.55805230140686
ER,4,1.4,0.3,2,26,0.9971755873340143,0.005966253167395233,3.002702236175537
ER,4,1.4,0.3,3,26,0.9985864147088865,0.0037052707411041855,4.671810865402222
ER,4,1.4,0.3,4,26,0.9996962206332993,0.0015179466191995057,9.776701927185059
ER,4,1.6,0.3,1,26,0.0024385086823289067,0.004529737856563642,3.405374765396118
ER,4,1.6,0.3,2,26,0.9869715015321756,0.09982163868010135,3.1392271518707275
ER,4,1.6,0.3,3,26,0.9983834525025536,0.004293206646295539,4.683884859085083
ER,4,1.6,0.3,4,26,0.9992715015321757,0.002675207585271631,10.095662117004395
ER,4,1.4,0.3,1,27,0.19178775510204088,0.04506828251640035,4.582427024841309
ER,4,1.4,0.3,2,27,1.0,0.0,3.093266010284424
ER,4,1.4,0.3,3,27,1.0,0.0,4.943897008895874
ER,4,1.4,0.3,4,27,1.0,0.0,10.507040977478027
